County,Year,DiabetesRate,PerCapitaIncome,PhysicianDensity,ObesityRate,InactivityRate,PopulationDensity
FULTON,2017,0.06224368004163534,83377,0.0013299110928028284,0.18880032417183026,0.16569828014169075,1948.7705838323354
FULTON,2020,0.0625046951582612,92999,0.0015116119279923045,0.19898859420090698,0.13656726673079567,2042.5711077844312
GILMER,2013,0.07218587074425277,29609,5.598516393155814e-4,0.17750796039049652,0.18300150460128067,66.30858468677494
GILMER,2015,0.08034013605442177,33129,5.442176870748299e-4,0.17523809523809525,0.17568027210884354,68.21345707656613
GILMER,2017,0.0923583490904349,34525,4.5641259698767686e-4,0.17976136141357502,0.17431701114950773,71.16937354988399
GILMER,2020,0.09495329407775072,38423,3.699478990042236e-4,0.2144772944476986,0.19594907050590374,75.25986078886311
GLASCOCK,2013,0.05770470664087685,28437,0,0.1524822695035461,0.14442295293359123,21.46712802768166
GLASCOCK,2015,0.06101141924959217,31186,0,0.15073409461663947,0.1236541598694943,21.21107266435986
GLASCOCK,2017,0.05780535597648596,33085,0,0.15871979098628347,0.11071195297191379,21.19031141868512
GLASCOCK,2020,0.07063197026022305,38951,0,0.15511997296383914,0.12098681987157824,20.47750865051903
GLYNN,2013,0.07102370319477842,37916,7.23855327084458e-4,0.18255876723757178,0.19486430779800756,139.25849991457375
GLYNN,2015,0.08701946661242657,41386,7.657425908421972e-4,0.16871462927290348,0.16209813469890763,142.79685631300188
GLYNN,2017,0.09135573743580122,44105,7.62177247250299e-4,0.18556084519593818,0.17927581435707418,145.70647531180592
GLYNN,2020,0.10041198240346344,52711,8.612061541326257e-4,0.246526080580965,0.21051835300141983,146.80676576114814
GORDON,2013,0.056351668848754415,29769,6.277238732356476e-4,0.1682120630593468,0.1625266782646125,155.4418734318372
GORDON,2015,0.06960794711351505,32589,6.893626047300881e-4,0.15135928164881393,0.1561671439177007,157.7195427934207
GORDON,2017,0.07479549475380547,36054,6.130778258508644e-4,0.16363922997425073,0.1590849375536443,159.1552829662671
GORDON,2020,0.08725461770675218,38340,8.015963706445176e-4,0.2789384817423635,0.2069141950778572,163.45971563981044
GRADY,2013,0.06361262758129599,28167,5.53841284911781e-4,0.16658754648310783,0.19289500751641744,54.91635889637193
GRADY,2015,0.0645110097202936,29300,6.744693513191828e-4,0.15885736956952987,0.16627653243404086,54.75776667390832
GRADY,2017,0.07744067045408759,30564,5.640839679277972e-4,0.19750997219871871,0.16797614730649904,53.9191831414295
GRADY,2020,0.09777832532544865,35506,6.57057205042914e-4,0.20192189232475052,0.16344297975442487,52.90245492070389
GREENE,2013,0.08718828503155444,41852,5.514367992157344e-4,0.1814227069419766,0.17645977574903499,40.179714426390944
GREENE,2015,0.08312387791741473,48128,7.18132854578097e-4,0.16894075403949732,0.14578096947935368,41.13737075332349
GREENE,2017,0.07441698975753717,54383,7.522712805971876e-4,0.2021873734158903,0.16196979341473294,42.543082225504676
GREENE,2020,0.08894699066953758,64295,5.639290474725725e-4,0.18189275094842614,0.15702860658258996,48.02067946824225
GWINNETT,2013,0.0551492836062674,34919,5.446268142589817e-4,0.17919036801876867,0.14637660245966502,1965.0217242167848
GWINNETT,2015,0.057142984719079554,37903,5.748903522235977e-4,0.17690324986074257,0.13798261486923197,2048.5319002972788
GWINNETT,2017,0.07748788385890944,39650,5.943972355638623e-4,0.20800317301632149,0.171712342164171,2104.4134461468097
GWINNETT,2020,0.06945358650673532,45934,6.163031037359707e-4,0.20384749223332313,0.1459831292266025,2181.7425108621082
HABERSHAM,2013,0.06644341801385681,28969,6.004618937644341e-4,0.19083140877598154,0.18930715935334874,155.14152633464707
HABERSHAM,2015,0.06127829802709337,31109,6.136921538321665e-4,0.15515046822438402,0.14278570779161742,157.63525618058043
HABERSHAM,2017,0.06652904615522696,32833,5.609531716292324e-4,0.15426212219803892,0.1330132160567236,159.68111787889643
HABERSHAM,2020,0.07553384322914364,36900,4.4210619390777666e-4,0.20982359962863079,0.18661302444847253,162.08527409530632
HALL,2013,0.07046792191536393,34552,7.563450424778289e-4,0.16621481264481078,0.1576819622360116,437.8381529850746
HALL,2015,0.07653396026558504,39185,7.905546800320355e-4,0.1834758570801147,0.1553879143307412,451.34095149253733
HALL,2017,0.07839566558808037,42741,8.829357614066772e-4,0.19228936212907918,0.1722477236812401,464.8670708955224
HALL,2020,0.0802437133466827,50009,9.893125704528484e-4,0.20624788938724453,0.15325307852192896,490.3148320895522
HANCOCK,2013,0.07793670458384953,23310,4.5050118256560425e-4,0.18448023426061494,0.16736118932312197,18.583089158643784
HANCOCK,2015,0.09975441468834055,25942,3.508361595135072e-4,0.16945386504502397,0.1310957782715472,17.896609460025115
HANCOCK,2017,0.09274617451232332,27664,1.1680878402055835e-4,0.18619320172877,0.12778880971849083,17.917538719129343
HANCOCK,2020,0.0965836711059641,32954,0,0.1895773016792125,0.13364215402431964,18.07241523650063
HARALSON,2013,0.06359010352693455,29946,5.264081417792595e-4,0.16557290752763643,0.17290752763642744,100.61793785310735
HARALSON,2015,0.06460109516878076,32968,5.545158383586332e-4,0.15419006030359741,0.1327372288070978,101.88559322033899
HARALSON,2017,0.0552365326770577,35192,5.468963631391851e-4,0.16656412359857806,0.12065901011758272,103.30508474576271
HARALSON,2020,0.06452039399748793,40931,5.288556885039994e-4,0.16493686785218484,0.19253652409598732,106.82909604519774
HARRIS,2013,0.09224504791354132,40350,9.184704405596546e-5,0.17224382328628723,0.15176193246180694,69.05496828752642
HARRIS,2015,0.0735747880530841,43438,1.497858062969953e-4,0.18258889787603727,0.1457415895269764,70.57293868921776
HARRIS,2017,0.07279964617425917,46331,2.6536930561698365e-4,0.15568332596196374,0.13463069438301636,71.70190274841438
HARRIS,2020,0.10711162129659998,52912,1.3665682737509566e-4,0.2047119274078933,0.15969716847053678,77.35306553911205
HART,2013,0.07635777725379235,30981,4.322879823940894e-4,0.16945688909848305,0.18938143519610154,99.05021409108603
HART,2015,0.07887522518994282,34275,3.9163468316754133e-4,0.15328581499177568,0.1794861752956842,99.39275982872714
HART,2017,0.06896952779716213,36458,4.6522447080716444e-4,0.16329378925331473,0.1283244165309762,100.4048267808486
HART,2020,0.0863143580251577,41239,3.777433611604276e-4,0.1617497072488951,0.16303403467684055,103.04787855196575
HEARD,2013,0.06073715175635923,26685,1.7304031839418584e-4,0.1613600969025783,0.15937013324104515,38.385918299568246
HEARD,2015,0.062310425513476035,29201,1.7332524482190832e-4,0.15365282953462173,0.12427420053730825,38.32281634008635
HEARD,2017,0.06342710997442455,31327,8.525149190110827e-5,0.16947996589940323,0.11074168797953964,38.95715709066755
HEARD,2020,0.06452149330672653,36454,8.314625426124553e-5,0.13544524819156897,0.13270142180094788,39.94354035204251
HENRY,2013,0.07396934561024592,33377,5.257474138910993e-4,0.19545962638778372,0.1511215944829677,646.6401225114854
HENRY,2015,0.08436706331892771,35864,5.511185410055157e-4,0.20135575161087357,0.15102485085354483,666.8882082695253
HENRY,2017,0.0788617130103227,37818,6.332673495325779e-4,0.2356773082152046,0.16834283234357633,691.6171516079633
HENRY,2020,0.08135464137871734,42920,5.773317446473977e-4,0.27854414131115723,0.16813456333656804,748.0153139356814
HOUSTON,2013,0.07074455837137168,36695,5.756545530888947e-4,0.20741849408768911,0.16158284684879926,388.67596735983153
HOUSTON,2015,0.06916478374757554,39153,6.331940306465911e-4,0.20806755847046984,0.15992481654036111,394.9276125296131
HOUSTON,2017,0.06484926276559008,40565,6.2549273842024e-4,0.2185445565842884,0.15753295239088083,403.99842063700976
HOUSTON,2020,0.09761724589800853,45424,6.152218182265616e-4,0.25476950714580143,0.15822889942968937,427.8573308765465
IRWIN,2013,0.06152540574944309,28028,6.364697146494112e-4,0.16134507266362574,0.17089211838336693,25.984013230429987
IRWIN,2015,0.07517577068685775,30673,4.3266630611141156e-4,0.15651703623580313,0.1359653866955111,25.482359426681366
IRWIN,2017,0.06737513283740701,31169,4.250797024442083e-4,0.16269925611052072,0.1206163655685441,25.937155457552368
IRWIN,2020,0.06810490693739425,37537,5.287648054145516e-4,0.16708967851099832,0.13028764805414553,26.063947078280044
JACKSON,2013,0.05535351549701854,33277,4.91448791035974e-4,0.16735469497411704,0.17846143765153005,177.97084548104957
JACKSON,2015,0.06865530303030302,36455,4.577020202020202e-4,0.15172032828282828,0.1506786616161616,184.72303206997086
JACKSON,2017,0.06984700602793288,40982,3.25834209629882e-4,0.22180423288259601,0.19810719945496824,196.84839650145773
JACKSON,2020,0.05694868486605945,47450,6.131756109400749e-4,0.19955033788531062,0.1554144683895198,228.22448979591837
JASPER,2013,0.06028968458201603,30132,5.14668039114771e-4,0.1550621277847217,0.14337181089625764,36.41499330655957
JASPER,2015,0.06248624862486249,33418,4.4004400440044003e-4,0.15240190685735241,0.11734506784011735,36.506024096385545
JASPER,2017,0.06874820968203953,38630,3.580635920939559e-4,0.15303637926095676,0.11816098539100545,37.38688085676038
JASPER,2020,0.07253921501472703,43856,2.0549352695390096e-4,0.14905130488389615,0.1345982601548051,39.08701472556894
JEFF DAVIS,2013,0.0669821380965076,27972,2.6659557451346307e-4,0.16662223407091442,0.1652892561983471,44.73464519976148
JEFF DAVIS,2015,0.06461126005361931,28998,4.6916890080428956e-4,0.142627345844504,0.13210455764075066,44.484197972570065
JEFF DAVIS,2017,0.05930116472545757,28718,4.658901830282862e-4,0.16286189683860233,0.10961730449251247,44.797257006559335
JEFF DAVIS,2020,0.05941373204800315,35062,5.246245655452816e-4,0.14407502131287298,0.10971211226965703,45.46511627906977
JEFFERSON,2013,0.08903186274509804,27734,4.28921568627451e-4,0.19473039215686275,0.1863357843137255,30.809892391919952
JEFFERSON,2015,0.0841922264994412,29058,4.96709300881659e-4,0.156587607102943,0.14336272196696884,30.40589012648669
JEFFERSON,2017,0.06658997955010225,32079,4.4734151329243354e-4,0.16110685071574643,0.11554192229038855,29.541249764017365
JEFFERSON,2020,0.08938180863630397,38486,3.2812705079406746e-4,0.19608872555453472,0.18250426565166034,28.767226732112515
JENKINS,2013,0.061063760923508466,25372,5.394325169921243e-4,0.17089222138310498,0.15373826734275542,26.295035460992906
JENKINS,2015,0.0630791559673998,27488,4.465780953444234e-4,0.155074243608351,0.122362398124372,25.409929078014184
JENKINS,2017,0.06661343675145431,28691,1.1406410402646287e-4,0.16801642523097982,0.12170639899623588,24.870921985815603
JENKINS,2020,0.07542951282654742,35372,3.530242409978819e-4,0.18980936690986114,0.1326194398682043,24.107801418439717
JOHNSON,2013,0.07883689976451316,22228,6.14313504658544e-4,0.20651172314938057,0.18736561892085593,31.855838225701238
JOHNSON,2015,0.07052609776304888,23676,4.1425020712510354e-4,0.17885252692626347,0.14591963545981773,31.493803000652314
JOHNSON,2017,0.07662443808745402,25087,2.043318348998774e-4,0.20147118921127913,0.16612178177360032,31.924331376386167
JOHNSON,2020,0.1134811390143953,31063,3.1522538615109805e-4,0.20626247767153516,0.183356099611222,31.040443574690148
JONES,2013,0.07130106059015016,32235,1.4001190101158598e-4,0.17343974237810214,0.1790052154433127,72.25341426403642
JONES,2015,0.07433143819751527,34876,1.4038043096792306e-4,0.1682459465150558,0.15610303923633045,72.06373292867983
JONES,2017,0.07499121882683527,36576,1.0537407797681771e-4,0.17362135581313665,0.12862662451703546,72.00303490136571
JONES,2020,0.0736002773444271,40731,1.733402669440111e-4,0.1827699774657653,0.15517420696827874,72.95144157814872
LAMAR,2013,0.06325519238264937,28915,3.8977671362548026e-4,0.16782671640959965,0.1618687009298959,96.65769644779331
LAMAR,2015,0.06142519641777924,30788,4.395362892148783e-4,0.15565078841821878,0.13098181418603375,97.96017222820237
LAMAR,2017,0.06747674606161622,32877,3.763643206624012e-4,0.16474003978708532,0.11565137910640357,100.10226049515607
LAMAR,2020,0.0639080221658294,38930,3.6252524729400796e-4,0.1507587135532653,0.13848464446631104,103.92357373519913
LANIER,2013,0.05332436587240584,23357,2.8823981552651804e-4,0.17380860876249038,0.17083013066871638,52.09209209209209
LANIER,2015,0.06157874321179209,25760,2.909231962761831e-4,0.15554693560899924,0.15806826997672616,51.61161161161161
LANIER,2017,0.06705035971223021,27686,2.8776978417266187e-4,0.17630695443645084,0.12057553956834532,52.17717717717717
LANIER,2020,0.07424945544085614,33315,1.8941187612463303e-4,0.17501657353916092,0.1698077469457335,52.847847847847845
LAURENS,2013,0.09031438154961562,30342,0.001458363715910748,0.24317173274443218,0.22740057084522594,58.64263897373244
LAURENS,2015,0.09689719469527142,32489,0.001319896922335589,0.22082085018122394,0.21751063250298547,58.315210751374465
LAURENS,2017,0.10302133953095288,34703,0.001478977392774139,0.24314388337206846,0.22953729135854636,57.82529016493586
LAURENS,2020,0.1072426301963891,40071,0.001334278447233457,0.2816995371721636,0.24921819622232413,58.60232131948687
LEE,2013,0.05321454370334698,38782,3.095868735165629e-4,0.17794365518901997,0.13762856454886313,80.3510226644555
LEE,2015,0.06917334429148689,40524,3.4244229847270736e-4,0.16190671871789603,0.11167043353194987,80.71310116086235
LEE,2017,0.07770614183915847,42205,4.4112656939260264e-4,0.17061418391584662,0.12857142857142856,81.4538419016031
LEE,2020,0.07599921244339437,46904,3.9377830281551486e-4,0.20269738137428628,0.12577935289098904,84.22885572139303
LIBERTY,2013,0.04836672643642317,30518,4.521712013721057e-4,0.203632961721369,0.1530053792780853,106.44813278008299
LIBERTY,2015,0.05010645620887829,32445,4.8025357388701233e-4,0.17819008436454448,0.140650263339043,103.67966804979253
LIBERTY,2017,0.06858241292802919,33549,4.88710780959828e-4,0.1665689245104747,0.17657120516078584,101.88547717842323
LIBERTY,2020,0.06533212876230327,37957,5.705862774000285e-4,0.24211877704341211,0.17730968570205888,104.71867219917013
LINCOLN,2013,0.07250677331957167,31062,2.580312217778351e-4,0.18526641723648563,0.18346019868404076,30.124368441507965
LINCOLN,2015,0.07949954385507624,34345,2.6065424214779094e-4,0.1616056301316304,0.1325426821321517,29.821220365332294
LINCOLN,2017,0.07525380710659899,36563,2.538071065989848e-4,0.17335025380710659,0.14035532994923858,30.62572872133696
LINCOLN,2020,0.0893466447617844,45093,3.791229622140781e-4,0.1597371414128649,0.1703525843548591,30.75398367664205
LONG,2013,0.046559191530317616,30782,0,0.15086621751684312,0.1449711260827719,41.16889549281822
LONG,2015,0.045851897806102306,30542,0,0.14477468839884947,0.11014607185155942,43.91035165923724
LONG,2017,0.04875355001577785,31136,5.259282633848743e-5,0.14000210371305355,0.10728936573051435,47.08766716196136
LONG,2020,0.05503781410100025,36305,9.758477677482313e-5,0.12768968040985607,0.12803122712856793,50.75532441802873
LOWNDES,2013,0.06895391264302668,31199,5.048000283396507e-4,0.19242622834673562,0.1951893442913316,221.14375244810026
LOWNDES,2015,0.07833252115359057,33529,5.493288441943916e-4,0.21434457094759227,0.17727373410711914,221.04386995691343
LOWNDES,2017,0.0925109750712189,35453,6.23435998233598e-4,0.22803903402055606,0.1903731091272762,226.18292205248727
LOWNDES,2020,0.08086120401337793,41402,7.859531772575251e-4,0.24614548494983277,0.1882608695652174,234.23423423423424
LUMPKIN,2013,0.06310239989650042,30936,3.8812342324859306e-4,0.16776634969920434,0.15227375638786467,108.78958479943702
LUMPKIN,2015,0.06593861436576669,34489,3.502292409577178e-4,0.17482806928171166,0.14044192562404484,110.5137227304715
LUMPKIN,2017,0.06406473397621149,36471,2.737809144282542e-4,0.17363793995071944,0.13412222796824141,115.66854327938073
LUMPKIN,2020,0.060459008906142954,41703,4.2817994976021925e-4,0.17221397579356018,0.1081868006394154,123.26530612244899
MACON,2013,0.06859875794132343,27439,3.569134128060533e-4,0.19194803340709543,0.17859947176814905,34.504926108374384
MACON,2015,0.08692781690140845,30413,4.4014084507042255e-4,0.1647593896713615,0.15845070422535212,33.576354679802954
MACON,2017,0.08344599669520805,32004,9.013068949977468e-4,0.18814781433077962,0.17996094336788343,32.793103448275865
MACON,2020,0.08984905358996885,36073,3.993291270665282e-4,0.16076990655698425,0.17450682852807284,30.839901477832512
MADISON,2013,0.07360017108030081,31387,1.4256691734682966e-4,0.194176141426382,0.18530135082154187,98.23879551820727
MADISON,2015,0.06905523715762456,34301,2.8128406174185157e-4,0.17794732955943884,0.14753349038360114,99.58333333333333
MADISON,2017,0.06610470275066549,36183,3.0714626987918915e-4,0.15981844242713808,0.12695379155006484,102.59803921568627
MADISON,2020,0.07705231255764923,39779,1.647120832784293e-4,0.21349980234550006,0.18115034918961656,106.28851540616246
MARION,2013,0.0755787037037037,25328,1.1574074074074075e-4,0.17685185185185184,0.15694444444444444,23.529411764705884
MARION,2015,0.08229654149069741,27439,3.424266636228741e-4,0.15911425636342882,0.14107978541262414,23.85893246187364
MARION,2017,0.08402366863905325,30030,2.3668639053254438e-4,0.19633136094674555,0.13680473372781066,23.0119825708061
MARION,2020,0.07141999759932781,35876,2.4006721882126995e-4,0.15124234785740007,0.13779858360340896,22.687908496732028
MCDUFFIE,2013,0.10062601437514491,29929,6.02828657546951e-4,0.18831439833062832,0.18015302573614653,80.98009763424709
MCDUFFIE,2015,0.07353760445682452,32288,4.6425255338904364e-4,0.15069637883008358,0.13440111420612813,80.88621855050694
MCDUFFIE,2017,0.07177411852265327,34418,6.047074146432227e-4,0.15038608242627222,0.12843055167922598,80.7285016898235
MCDUFFIE,2020,0.08786891529321579,40851,6.707550785741664e-4,0.21109620544269836,0.14138558834802606,78.37776943297033
MCINTOSH,2013,0.0905975583636753,27403,2.1417862497322766e-4,0.18112372385235953,0.1682730063539659,24.406691061160483
MCINTOSH,2015,0.08347054191423867,31724,1.4317417137948315e-4,0.16951821891330804,0.136015462810509,24.340477435093224
MCINTOSH,2017,0.0953494966680845,35484,7.08918190840777e-5,0.18538210690486318,0.1652488302849851,24.57919498170413
MCINTOSH,2020,0.09461697722567287,44612,6.9013112491373365e-05,0.16783988957902002,0.15534851621808143,25.248301097752222
MERIWETHER,2013,0.07455727204220045,28842,3.296910324039186e-4,0.18293142426526,0.170120572720422,42.03524054642645
MERIWETHER,2015,0.08069844266163284,31251,4.7192071731949034e-4,0.15983954695611138,0.13520528551203398,41.95208869530786
MERIWETHER,2017,0.08850776758990926,33503,4.275737564729916e-4,0.17573281391039955,0.15383153593994964,41.67293605226688
MERIWETHER,2020,0.09266644770797167,40598,2.815183221508e-4,0.22807676066250646,0.17946793037113498,42.19560483072659
MILLER,2013,0.0650708024275118,33988,6.743088334457181e-4,0.16149696561024948,0.16132838840188807,20.909411350017624
MILLER,2015,0.06730440724291083,35760,0.0010249402118209772,0.15152032798086779,0.13033823026990093,20.63447303489602
MILLER,2017,0.06423432682425488,37803,8.564576909900651e-4,0.1565604659129839,0.11784857828023296,20.57807543179415
MILLER,2020,0.07207051503629451,47693,6.91323885240235e-4,0.14137573453162808,0.11493259592118908,20.394783221713077
MITCHELL,2013,0.07437622043827294,29079,5.207203297895422e-4,0.16975482751139076,0.18615751789976134,44.852082522382254
MITCHELL,2015,0.08319305395587845,32570,4.8728625852750954e-4,0.15951980154159653,0.17108177549393108,43.93538341767225
MITCHELL,2017,0.06701955858603983,33802,5.383097075183922e-4,0.15552664633052216,0.1535977032119146,43.38653172440639
MITCHELL,2020,0.07805244148412215,41465,4.690651531497725e-4,0.15727754585111872,0.14283033913410573,41.49279875437914
MONROE,2013,0.07285798991995257,37040,5.188259709457457e-4,0.17691965609249927,0.16543136673584347,67.74792869696209
MONROE,2015,0.07552669446186769,41027,4.7965169907390325e-4,0.16887429435855808,0.14275172490130245,68.04669846849109
MONROE,2017,0.07151550916534503,42855,4.4259211448382694e-4,0.17725814185077268,0.13867886253826578,68.07180517198091
MONROE,2020,0.08323716099249856,48798,3.9671090594345067e-4,0.14184218118869013,0.1705135603000577,69.61586743660557
MONTGOMERY,2013,0.07216494845360824,26487,4.4340982152754686e-4,0.20540959982263607,0.19377009200753798,36.865549652635885
MONTGOMERY,2015,0.06256284214054296,29180,0,0.1643391799798905,0.16500949614568206,36.579485083776056
MONTGOMERY,2017,0.06156571808216144,30008,1.1072970878086591e-4,0.16387996899568155,0.12977521869117484,36.90641601961586
MONTGOMERY,2020,0.07058823529411765,35668,0,0.15511982570806102,0.11830065359477124,37.515324887617496
MORGAN,2013,0.0623137056408526,37650,3.374388392103931e-4,0.15893369326809514,0.15882121365502502,50.14382402707275
MORGAN,2015,0.06754959547822233,42759,4.433115371827552e-4,0.15671062839410396,0.12235398426244043,50.89114495205865
MORGAN,2017,0.06794481859656745,47376,6.51748859439496e-4,0.16472952422333262,0.12573321746686944,51.92329385222786
MORGAN,2020,0.08043241098879302,53448,4.462957453138947e-4,0.18278290191411287,0.16126152930675394,56.86971235194585
MURRAY,2013,0.07189242875697151,25542,2.5466676853337406e-4,0.17923447169378867,0.20515954873048617,113.25930199019325
MURRAY,2015,0.08631366106407178,27522,2.527486414760521e-4,0.16269430051813472,0.17646910147857955,114.11883472743006
MURRAY,2017,0.07297270122165804,29359,3.016439595797094e-4,0.2174350208637072,0.12804786084158665,114.74473608306894
MURRAY,2020,0.09249542101876145,33208,2.970149992574625e-4,0.27558041681104894,0.19083213702291965,116.5330256706086
MUSCOGEE,2013,0.08435392261270855,34996,0.0012523172800063109,0.20861436516388593,0.19447402674239736,917.7556561085972
MUSCOGEE,2015,0.09145523708862842,38013,0.0012962473638815628,0.22279999401731987,0.1804077196516086,907.5972850678733
MUSCOGEE,2017,0.09088519927032124,39997,0.0011079161900050501,0.26727060981768336,0.20709272485545557,878.0904977375566
MUSCOGEE,2020,0.08879775241369259,44073,0.0014725912076755676,0.25563278701707304,0.18868265910770018,900.3122171945702
NEWTON,2013,0.061056556624953635,29127,3.514046424457763e-4,0.1808757784588954,0.18749389922495754,366.9269340974212
NEWTON,2015,0.07116513230874252,31186,3.982061759881676e-4,0.16846965574127976,0.1530533880708807,377.7686246418338
NEWTON,2017,0.0955606136308962,32798,3.4234534317807507e-4,0.23555210126020096,0.1788523103684376,387.09885386819485
NEWTON,2020,0.07922501933155769,38876,2.8352951284474614e-4,0.2455709253372283,0.17995532262221842,416.86962750716333
OCONEE,2013,0.05130013221683561,49640,8.814455707360071e-4,0.17211693844571765,0.12957249889819303,182.5912017167382
OCONEE,2015,0.048185736132350894,57954,0.001028777978590296,0.1601000973168358,0.12684554427916028,192.9452789699571
OCONEE,2017,0.050725781003471124,62547,0.0011570421794467234,0.14699694961607238,0.11899126959082781,204.0128755364807
OCONEE,2020,0.06379524400725814,71183,0.0010743959507210391,0.18025976506541877,0.1239852927132079,224.69957081545064
OGLETHORPE,2013,0.07004399230134727,32324,1.3747594171020073e-4,0.17933736596095684,0.16194665933461644,32.914027149321264
OGLETHORPE,2015,0.07309528612736198,35400,1.3448994687647098e-4,0.16495191984399166,0.14652679712191513,33.6447963800905
OGLETHORPE,2017,0.06708341735564965,37246,1.344357061235464e-4,0.18034549976473752,0.13376352759292867,33.658371040723985
OGLETHORPE,2020,0.07088429275789204,40391,0,0.1661650765191778,0.1436895690593584,35.33257918552036
PAULDING,2013,0.0673018033344675,31237,1.701258931609391e-4,0.17305205852330724,0.16885335148009528,467.39821882951657
PAULDING,2015,0.06468818560411986,34647,1.9049120456127904e-4,0.16273203799314231,0.1358005228655132,484.21755725190843
PAULDING,2017,0.06538304744582772,37389,2.132396751230832e-4,0.23673366991752642,0.1557276803913575,507.1405852417303
PAULDING,2020,0.07972118384440259,43299,2.5295820568312766e-4,0.22435706456055537,0.15078557576098262,565.8237913486006
PEACH,2013,0.06911231213444881,31280,2.5912489820093286e-4,0.1664692381727993,0.18542237358406752,178.54593522802378
PEACH,2015,0.07050898203592815,34444,4.116766467065868e-4,0.16392215568862276,0.1460329341317365,176.6027759418374
PEACH,2017,0.07110963504188346,36846,3.3211557622052476e-4,0.18318019115096498,0.1281597106904314,179.10773298083276
PEACH,2020,0.0821152192605331,41448,5.015763829177415e-4,0.14979220406993407,0.13126970478647176,184.48116325181758
PICKENS,2013,0.07987425635478637,38476,8.112493239588967e-4,0.15968090859924283,0.1494050838290968,127.1336484744306
PICKENS,2015,0.08093305618793098,41857,7.258570061697845e-4,0.16849780593223135,0.16869576693391403,130.24924795874517
PICKENS,2017,0.08158161327086236,45941,6.96467012789667e-4,0.16297328099278208,0.1374572622514879,135.745595186936
PICKENS,2020,0.09669580678619055,52304,8.001185360794192e-4,0.2085049636983257,0.14929619202844865,145.0150408250967
PIERCE,2013,0.06325905586651177,29522,2.1121554546414616e-4,0.16707149646213962,0.18465519062202979,55.180652680652685
PIERCE,2015,0.07087891954143329,32146,2.0939119510024603e-4,0.15861383028843637,0.14353766424121867,55.66142191142191
PIERCE,2017,0.0777956181695758,34695,1.5538405759569067e-4,0.16600196819806287,0.1199564924638732,56.255827505827504
PIERCE,2020,0.0962842142820735,40089,2.038839900096845e-4,0.1951679494367705,0.16759263978796066,57.16491841491842
PIKE,2013,0.05995729377388177,31945,5.619240278714318e-5,0.14840413576084513,0.14492020678804227,81.11212397447584
PIKE,2015,0.055738253163145866,35003,5.573825316314587e-5,0.15723761217323448,0.1318767069840031,81.77301731996353
PIKE,2017,0.05549761212054674,38501,1.6468134160399627e-4,0.1731898775868694,0.1338310369435143,83.0309936189608
PIKE,2020,0.08232952225398121,45095,1.0208248264597796e-4,0.1630257247856268,0.14556962025316456,89.29808568824065
POLK,2013,0.06242867202486463,26738,5.584828691450356e-4,0.17470801058689264,0.18597479542529685,131.9545017622557
POLK,2015,0.058183219343030536,29454,5.057316250842886e-4,0.1602687602350448,0.15359791927559965,133.0471002883691
POLK,2017,0.06674587145063562,30839,4.989901390043958e-4,0.1653795889271712,0.12857312581679933,134.84460108939442
POLK,2020,0.09205738521797575,36460,4.171784828609173e-4,0.23841750295501427,0.19415023060699468,138.24735661646906
PULASKI,2013,0.0808352105354358,26867,8.664009703690869e-4,0.1957199792063767,0.1986657425056316,45.947452229299365
PULASKI,2015,0.07757107757107758,29155,0.001053001053001053,0.17435942435942436,0.16277641277641278,45.36624203821656
PULASKI,2017,0.08195696812784573,32659,9.820551736452103e-4,0.19775020087492187,0.17132398892955986,44.58996815286624
PULASKI,2020,0.1126122122478002,37981,8.888098835659053e-4,0.19002755310639055,0.16869611590080882,44.78901273885351
PUTNAM,2013,0.08052968976650601,34294,4.211314398016003e-4,0.18202236675869168,0.14266997332834214,59.248683116163015
PUTNAM,2015,0.0770851870931485,37675,3.7465461527654194e-4,0.15819791130051983,0.1321125837118906,59.1987801497089
PUTNAM,2017,0.09056603773584905,41238,3.221352968246664e-4,0.16815462494247585,0.14321214910262312,60.24397005822013
PUTNAM,2020,0.07597834221067923,49113,4.4019896993441034e-4,0.16406215609455474,0.18457542809349825,62.98031605212088
QUITMAN,2013,0.09378960709759189,26079,4.224757076468103e-4,0.1761723700887199,0.17448246725813266,14.738480697384807
QUITMAN,2015,0.08992180712423979,27794,0,0.16507384882710685,0.1364031277150304,14.333748443337486
QUITMAN,2017,0.08015267175572519,28931,0,0.179813401187447,0.15267175572519084,14.68244084682441
QUITMAN,2020,0.08876735380732015,39618,0,0.13209928481278924,0.13420277660917124,14.800747198007473
RABUN,2013,0.0902987372959655,32703,6.775485063135201e-4,0.20129350169387128,0.15873113643363104,43.06366047745358
RABUN,2015,0.09495731220441005,36691,7.370554634236226e-4,0.17228671457527178,0.18751919415269333,43.185676392572944
RABUN,2017,0.0724611492591254,41003,6.625707746054692e-4,0.1884110348150825,0.14624744006746176,44.03713527851459
RABUN,2020,0.09250155393569531,45591,7.910945357970277e-4,0.1669774538057298,0.15488500875854663,46.94164456233422
RANDOLPH,2013,0.08156176184521328,29019,5.557871335278589e-4,0.17326663887731,0.17799082951229678,16.702251102343933
RANDOLPH,2015,0.07827054080355901,29319,5.560962046434033e-4,0.15987765883497845,0.14097038787710273,16.692968206080298
RANDOLPH,2017,0.07151943462897527,31615,4.2402826855123676e-4,0.1763957597173145,0.12056537102473498,16.419122766303087
